selection;small-range;100;19141
selection;small-range;200;70291
selection;small-range;300;159317
selection;small-range;400;285599
selection;small-range;500;442943
selection;small-range;600;662300
selection;small-range;700;887704
selection;small-range;800;1126378
selection;small-range;900;1381116
selection;small-range;1000;1750431
selection;small-range;1100;2080984
selection;small-range;1200;2461512
selection;small-range;1300;3057116
selection;small-range;1400;3493815
selection;small-range;1500;3951556
selection;small-range;1600;4516938
selection;small-range;1700;5119159
selection;small-range;1800;5553959
selection;small-range;1900;6152707
selection;small-range;2000;7012062
selection;small-range;2100;7913065
selection;small-range;2200;8789523
selection;small-range;2300;9539675
selection;small-range;2400;10631271
selection;small-range;2500;11721264
selection;small-range;2600;14207992
selection;small-range;2700;14217442
selection;small-range;2800;16381345
selection;small-range;2900;18243373
selection;small-range;3000;16093635
selection;small-range;3100;17180741
selection;small-range;3200;17746717
selection;small-range;3300;19457043
selection;small-range;3400;20205460
selection;small-range;3500;22291994
selection;small-range;3600;22812374
selection;small-range;3700;22949821
selection;small-range;3800;24161693
selection;small-range;3900;24721611
selection;small-range;4000;25952028
selection;small-range;4100;26266440
selection;big-range;100;20372
selection;big-range;200;69289
selection;big-range;300;158778
selection;big-range;400;262496
selection;big-range;500;415472
selection;big-range;600;597228
selection;big-range;700;951350
selection;big-range;800;1045841
selection;big-range;900;1314821
selection;big-range;1000;1627525
selection;big-range;1100;1986950
selection;big-range;1200;2327632
selection;big-range;1300;2761963
selection;big-range;1400;3217629
selection;big-range;1500;3640304
selection;big-range;1600;4097855
selection;big-range;1700;4571244
selection;big-range;1800;5046578
selection;big-range;1900;5514321
selection;big-range;2000;6191424
selection;big-range;2100;6761206
selection;big-range;2200;7401308
selection;big-range;2300;8382769
selection;big-range;2400;9034023
selection;big-range;2500;9588263
selection;big-range;2600;10437374
selection;big-range;2700;11160208
selection;big-range;2800;12080823
selection;big-range;2900;13968982
selection;big-range;3000;13899759
selection;big-range;3100;14688363
selection;big-range;3200;15089434
selection;big-range;3300;16335824
selection;big-range;3400;17257227
selection;big-range;3500;18096662
selection;big-range;3600;19123861
